SMILES,P(active),stereo_SMILES
CCOc1ccc(cc1)C[C@@H](C(=O)O)N,0.006877311360539804,CCOc1ccc(cc1)C[C@@H](C(=O)O)N
CCOc1ccc(cc1)C[C@H](C(=O)O)N,0.03178220955998734,CCOc1ccc(cc1)C[C@H](C(=O)O)N
CCS(=O)(=O)CCN,0.016993776926759217,CCS(=O)(=O)CCN
CC[C@@H](C(=O)O)N,0.00148864905098623,CC[C@@H](C(=O)O)N
CC[C@@H]1CC[C@@H](CN1)C(=O)O,0.0001833348611238427,CC[C@@H]1CC[C@@H](CN1)C(=O)O
CC[C@H](C(=O)O)N,0.0016416214168455613,CC[C@H](C(=O)O)N
CC[C@H](C)[C@@H](C(=O)O)N,0.00311587147030185,CC[C@H](C)[C@@H](C(=O)O)N
CC[C@H](C)[C@H](C(=O)O)N,0.003459119496855346,CC[C@H](C)[C@H](C(=O)O)N
CCc1ccc(cc1)C(CC(=O)O)N,0.004978573229140408,CCc1ccc(cc1)[C@@H](CC(=O)O)N
CCc1cn(nc1C2CCNCC2)CC(=O)O,0.0003544528134692069,CCc1cn(nc1C2CCNCC2)CC(=O)O
CCc1nc(c(o1)C2CCNCC2)C(=O)O,0.00072720661758022,CCc1nc(c(o1)C2CCNCC2)C(=O)O
CN(C)C(=O)C1=CC=CC(CN)=C1,0.044848484848484846,CN(C)C(=O)C1=CC=CC(CN)=C1
CN(C)C(CN)C1=CC=CO1,0.05344619105199516,CN(C)[C@H](CN)c1ccco1
CN(C)C(CN)C1=CN=CC=C1,0.054481546572934976,CN(C)[C@H](CN)c1cccnc1
CN(C)C1=C(CN)C=CC=N1,0.043799095453463464,CN(C)C1=C(CN)C=CC=N1
CN(C)CC1=CC=C(CN)C=C1,0.049516908212560384,CN(C)CC1=CC=C(CN)C=C1
CN(C)CCCCCN,0.018714602314700814,CN(C)CCCCCN
CN(C)CCCN,0.00914560770156438,CN(C)CCCN
CN(C)CCN,0.03025328330206379,CN(C)CCN
CN(C)CCOC1=C(CN)C=CC=C1,0.018662142510906445,CN(C)CCOC1=C(CN)C=CC=C1
CN(C)S(=O)(=O)C1=CC=C(CN)C=C1,0.452770656675212,CN(C)S(=O)(=O)C1=CC=C(CN)C=C1
CN(C)S(=O)(=O)CCN,0.025940640336527227,CN(C)S(=O)(=O)CCN
CN(C)[C@@H]1CCCC[C@@H]1N,0.004356243949661181,CN(C)[C@@H]1CCCC[C@@H]1N
CN(C)[C@@H]1CCCC[C@H]1N,0.0037426900584795323,CN(C)[C@@H]1CCCC[C@H]1N
CN(C)[C@@H]1CCC[C@H]1N,0.004089487611258119,CN(C)[C@@H]1CCC[C@H]1N
CN(C)c1ccc(cc1)C[C@@H](C(=O)O)N,0.008523277587654162,CN(C)c1ccc(cc1)C[C@@H](C(=O)O)N
CN(C)c1ccc(cc1)C[C@H](C(=O)O)N,0.0034132841328413286,CN(C)c1ccc(cc1)C[C@H](C(=O)O)N
CN(CCN)C1CCCCC1,0.006305464736104624,CN(CCN)C1CCCCC1
CN1C=C(CCCN)C=N1,0.02482022732544653,CN1C=C(CCCN)C=N1
CN1C=C(CN)C(C(F)(F)F)=N1,0.03709021296960995,CN1C=C(CN)C(C(F)(F)F)=N1
CN1C=CN=C1CN,0.00793459966338062,CN1C=CN=C1CN
CN1C=CN=C1SCCN,0.02888086642599278,CN1C=CN=C1SCCN
CN1C=NC=C1CN,0.03872330438864116,CN1C=NC=C1CN
CN1CCC(CN)C1,0.05968045112781955,CN1CC[C@H](C1)CN
CN1CCC(N)C1,0.010884997633696167,CN1CC[C@H](C1)N
CN1CCC(O)(CCN)CC1,0.03307481751824817,CN1CCC(O)(CCN)CC1
CN1CCCC(CN)C1,0.0040198628517379995,CN1CCC[C@@H](C1)CN
CN1CCN(C2=CC=CC(CN)=C2)CC1,0.02455795677799607,CN1CCN(C2=CC=CC(CN)=C2)CC1
CN1CCN(CCCN)CC1,0.038396522579087176,CN1CCN(CCCN)CC1
CN1CCN(CCN)CC1,0.01828241520327159,CN1CCN(CCN)CC1
CN1CCOC(CN)C1,0.005659042678613535,CN1CCO[C@@H](C1)CN
CN1N=C(C2=CC=CC=C2)C=C1CN,0.17787709497206705,CN1N=C(C2=CC=CC=C2)C=C1CN
CN1N=CC=C1C1=CC=CC(CN)=C1,0.06088992974238876,CN1N=CC=C1C1=CC=CC(CN)=C1
CN1N=CC=C1CN,0.024156900263094954,CN1N=CC=C1CN
CN1c2cc(ccc2OC[C@H](C1=O)N)C(=O)O,0.0005463485703879075,CN1c2cc(ccc2OC[C@H](C1=O)N)C(=O)O
CN1c2ccc(cc2OC[C@@H](C1=O)N)C(=O)O,0.0009746588693957114,CN1c2ccc(cc2OC[C@@H](C1=O)N)C(=O)O
CNCC(=O)O,0.0018548574078367725,CNCC(=O)O
CNCCC(=O)O,0.0,CNCCC(=O)O
CNCCCC(=O)O,0.0021087160262417996,CNCCCC(=O)O
CNCc1ccc(cc1)C(=O)O,0.016613563950842056,CNCc1ccc(cc1)C(=O)O
CN[C@@H](c1ccccc1)C(=O)O,8.98391878537418e-05,CN[C@@H](c1ccccc1)C(=O)O
CN[C@H](Cc1ccc(cc1)OCc2ccccc2)C(=O)O,0.0009982757055994192,CN[C@H](Cc1ccc(cc1)OCc2ccccc2)C(=O)O
COC(CN)C1=CC=CS1,0.04646882907752473,CO[C@@H](CN)c1cccs1
COC1=C(C(F)(F)F)C=C(CN)C=C1,0.29933527212297467,COC1=C(C(F)(F)F)C=C(CN)C=C1
COC1=C(CN)C=C(F)C=C1,0.07384903014723067,COC1=C(CN)C=C(F)C=C1
COC1=C(CN)C=CC=C1,0.06441644877584977,COC1=C(CN)C=CC=C1
COC1=C(F)C(CN)=C(Cl)C=C1,0.07638722075426375,COC1=C(F)C(CN)=C(Cl)C=C1
COC1=C(F)C=C(CN)C=C1,0.1389970231280055,COC1=C(F)C=C(CN)C=C1
COC1=C(N2CCN(CCCN)CC2)C=CC=C1,0.0056657223796034,COC1=C(N2CCN(CCCN)CC2)C=CC=C1
COC1=C(OC)C=C(C2=NOC(CN)=N2)C=C1,0.010672853828306265,COC1=C(OC)C=C(C2=NOC(CN)=N2)C=C1
COC1=C(OC)C=C(CN)C=C1,0.03566400750821211,COC1=C(OC)C=C(CN)C=C1
COC1=CC(C(CN)N(C)C)=CC=C1,0.009057129586623316,CN(C)[C@H](CN)c1cccc(c1)OC
COC1=CC(C(F)(F)F)=C(CN)C=C1,0.1385665529010239,COC1=CC(C(F)(F)F)=C(CN)C=C1
COC1=CC(C(O)CN)=C(OC)C=C1,0.07603268270540173,COc1ccc(c(c1)[C@H](CN)O)OC
COC1=CC(OC)=C(CN)C=C1,0.07469264671769892,COC1=CC(OC)=C(CN)C=C1
COC1=CC2=C(CCN)C=CC=C2C=C1,0.01595618004286735,COC1=CC2=C(CCN)C=CC=C2C=C1
COC1=CC=C(C(CN)N(C)C)C=C1,0.006472491909385114,CN(C)[C@H](CN)c1ccc(cc1)OC
COC1=CC=C(C2=CC(CN)=NO2)C=C1,0.12625698324022347,COC1=CC=C(C2=CC(CN)=NO2)C=C1
COC1=CC=C(C2=NOC(CN)=C2)C=C1,0.06547064305684995,COC1=CC=C(C2=NOC(CN)=C2)C=C1
COC1=CC=C(CN)C=C1,0.09329647546648238,COC1=CC=C(CN)C=C1
COC1=CC=C(OC2=CC(CN)=CC=C2)C=C1,0.10342384887839433,COC1=CC=C(OC2=CC(CN)=CC=C2)C=C1
COC1=CC=C(OCCN)C=C1,0.11095571095571095,COC1=CC=C(OCCN)C=C1
COC1=CC=CC(CN)=C1,0.06317774634606317,COC1=CC=CC(CN)=C1
COC1=NC=C(CN)C=C1,0.06108442004118051,COC1=NC=C(CN)C=C1
COC1=NC=CC(CN)=C1,0.031654676258992806,COC1=NC=CC(CN)=C1
COC1C[C@H](CNC1)c2ccc(cc2)C(=O)O,0.0007221520129987362,CO[C@@H]1C[C@H](CNC1)c2ccc(cc2)C(=O)O
COCCCN,0.010340775558166862,COCCCN
COCCCN1C=NN=C1CN,0.00553377910998386,COCCCN1C=NN=C1CN
COCCN,0.017543859649122806,COCCN
COC[C@@H](C(=O)O)N,0.00026474036534170417,COC[C@@H](C(=O)O)N
COc1ccc(cc1)C(CC(=O)O)N,0.004080331526936563,COc1ccc(cc1)[C@H](CC(=O)O)N
COc1ccc(cc1)CC(C(=O)O)N,0.010746711135816194,COc1ccc(cc1)C[C@@H](C(=O)O)N
COc1ccc(cc1)C[C@@H](C(=O)O)N,0.007412991581857017,COc1ccc(cc1)C[C@@H](C(=O)O)N
COc1ccc(cc1OC)C(CC(=O)O)N,0.0,COc1ccc(cc1OC)[C@H](CC(=O)O)N
COc1ccc(cc1OC)C[C@@H](C(=O)O)N,0.007805325987144169,COc1ccc(cc1OC)C[C@@H](C(=O)O)N
COc1cccc(c1)C[C@@H](C(=O)O)N,0.004397594257259264,COc1cccc(c1)C[C@@H](C(=O)O)N
COc1cccc(c1)C[C@H](C(=O)O)N,0.010397712503249286,COc1cccc(c1)C[C@H](C(=O)O)N
CS(=O)(=O)C1=CC=C(CN)C=C1,0.12208907981008366,CS(=O)(=O)C1=CC=C(CN)C=C1
CS(=O)(=O)CCN,0.009801633605600933,CS(=O)(=O)CCN
CS(=O)(=O)CC[C@@H](C(=O)O)N,0.0041245617653124355,CS(=O)(=O)CC[C@@H](C(=O)O)N
CSCC[C@@H](C(=O)O)N,0.0014074595355383533,CSCC[C@@H](C(=O)O)N
CSCC[C@H](C(=O)O)N,0.002763067004374856,CSCC[C@H](C(=O)O)N
C[C@@H](C(=O)O)N,0.0005046681806712087,C[C@@H](C(=O)O)N
C[C@@H](C(=O)O)NC,0.0,C[C@@H](C(=O)O)NC
C[C@@H](CC(=O)O)N,0.0,C[C@@H](CC(=O)O)N
C[C@@H](O)CN,0.009086561453849833,C[C@@H](O)CN
C[C@@H]([C@H](C(=O)O)N)O,0.00017833259028087384,C[C@@H]([C@H](C(=O)O)N)O
C[C@@H]([C@H](C(=O)O)N)OC(C)(C)C,0.0021943099273607747,C[C@@H]([C@H](C(=O)O)N)OC(C)(C)C
C[C@@H](c1ccc(cc1)C(=O)O)N,8.583690987124464e-05,C[C@@H](c1ccc(cc1)C(=O)O)N
C[C@H](C(=O)O)N,0.0008141792446921776,C[C@H](C(=O)O)N
C[C@H]([C@@H](C(=O)O)N)O,0.0,C[C@H]([C@@H](C(=O)O)N)O
C[C@H]([C@@H](C(=O)O)N)OC,0.0,C[C@H]([C@@H](C(=O)O)N)OC
C[C@H]([C@@H](C(=O)O)N)OC(C)(C)C,0.0035712048117285886,C[C@H]([C@@H](C(=O)O)N)OC(C)(C)C
C[C@H]([C@@H](C(=O)O)N)OCc1ccccc1,0.018950774208458518,C[C@H]([C@@H](C(=O)O)N)OCc1ccccc1
C[C@H]([C@H](C(=O)O)N)O,0.0,C[C@H]([C@H](C(=O)O)N)O
Cc1c(n2c(n1)CNCC2)C(=O)O,0.0,Cc1c(n2c(n1)CNCC2)C(=O)O
Cc1ccc(cc1)C(CC(=O)O)N,0.019902518277822908,Cc1ccc(cc1)[C@H](CC(=O)O)N
Cc1ccc(cc1)C[C@@H](C(=O)O)N,0.011259720062208399,Cc1ccc(cc1)C[C@@H](C(=O)O)N
Cc1ccc(cc1)C[C@H](C(=O)O)N,0.0013307310149041874,Cc1ccc(cc1)C[C@H](C(=O)O)N
Cc1ccc(cc1)S(=O)(=O)n2cc(nc2)C[C@H](C(=O)O)N,0.0,Cc1ccc(cc1)S(=O)(=O)n2cc(nc2)C[C@H](C(=O)O)N
Cc1cccc(c1)C[C@@H](C(=O)O)N,0.007571345369831101,Cc1cccc(c1)C[C@@H](C(=O)O)N
Cc1cccc(c1)C[C@H](C(=O)O)N,0.0,Cc1cccc(c1)C[C@H](C(=O)O)N
Cc1ccccc1C[C@@H](C(=O)O)N,0.0013437248051599033,Cc1ccccc1C[C@@H](C(=O)O)N
Cc1ccccc1C[C@@H](CC(=O)O)N,0.008434128800261523,Cc1ccccc1C[C@@H](CC(=O)O)N
Cc1ccccc1C[C@H](C(=O)O)N,0.018549638055842813,Cc1ccccc1C[C@H](C(=O)O)N
Cn1c(cc(n1)C(=O)O)C2CCCNC2,0.00027056277056277056,Cn1c(cc(n1)C(=O)O)[C@H]2CCCNC2
Cn1cc(c2c1cccc2)C[C@@H](C(=O)O)N,0.0001798237727027513,Cn1cc(c2c1cccc2)C[C@@H](C(=O)O)N
Cn1cc(c2c1cccc2)C[C@H](C(=O)O)N,0.006998495650467657,Cn1cc(c2c1cccc2)C[C@H](C(=O)O)N
N#CC1=CC=C(CN)C=C1,0.034695817490494295,N#CC1=CC=C(CN)C=C1
NC1CC2=C(C=CC=C2)C1,0.08183111954459203,NC1CC2=C(C=CC=C2)C1
NC1CCC2=C1C=CC=C2,0.05263157894736842,c1ccc2c(c1)CC[C@H]2N
NC1CCOC1,0.01497584541062802,C1COC[C@@H]1N
NC1COC1,0.038303693570451436,NC1COC1
NCC(C1=CC=C(F)C=C1)N1CCCC1,0.007735583684950774,c1cc(ccc1[C@H](CN)N2CCCC2)F
NCC(C1=CC=CO1)N1CCCC1,0.009507962918944617,c1cc(oc1)[C@H](CN)N2CCCC2
NCC(C1=CC=CO1)N1CCCCC1,0.011155008133860098,c1cc(oc1)[C@H](CN)N2CCCCC2
NCC(F)(F)C1=CC=CC=C1,0.08100218924835806,NCC(F)(F)C1=CC=CC=C1
NCC(N)=O,0.0066928225248096005,NCC(N)=O
NCC(O)C1=CC=C(C(F)(F)F)C=C1,0.04287369640787949,c1cc(ccc1[C@@H](CN)O)C(F)(F)F
NCC(O)C1=CC=CC=C1,0.043107531975367125,c1ccc(cc1)[C@H](CN)O
NCC(O)C1=CN=CC=C1,0.019635675419919566,c1cc(cnc1)[C@H](CN)O
NCC(O)CN1CCOCC1,0.007854007854007854,C1COCCN1C[C@H](CN)O
NCC(O)CO,0.007586206896551724,C([C@H](CO)O)N
NCC1(CO)CCC1,0.2379853095487933,NCC1(CO)CCC1
NCC1(CO)COC1,0.023844282238442822,NCC1(CO)COC1
NCC1(N2CCCCC2)CCCC1,0.0062514470942347765,NCC1(N2CCCCC2)CCCC1
NCC1(N2CCOCC2)CCCC1,0.04711791437455154,NCC1(N2CCOCC2)CCCC1
NCC1(O)CCC1,0.017029328287606435,NCC1(O)CCC1
NCC1(O)CCOCC1,0.004479019330504479,NCC1(O)CCOCC1
NCC1=C(C(F)(F)F)C=C(F)C=C1,0.07432275989812456,NCC1=C(C(F)(F)F)C=C(F)C=C1
NCC1=C(C(F)(F)F)C=CC(F)=C1,0.0707070707070707,NCC1=C(C(F)(F)F)C=CC(F)=C1
NCC1=C(C2=CC=CS2)C=CC=C1,0.17924314525266258,NCC1=C(C2=CC=CS2)C=CC=C1
NCC1=C(CN2C=CC=N2)C=CC=C1,0.06528258362168397,NCC1=C(CN2C=CC=N2)C=CC=C1
NCC1=C(Cl)C(Cl)=CC=C1,0.11103351955307263,NCC1=C(Cl)C(Cl)=CC=C1
NCC1=C(Cl)C(F)=CC=C1F,0.07113674597452535,NCC1=C(Cl)C(F)=CC=C1F
NCC1=C(Cl)C=C(Cl)C=C1,0.16162076030047803,NCC1=C(Cl)C=C(Cl)C=C1
NCC1=C(Cl)C=C(F)C=C1,0.11524255109578921,NCC1=C(Cl)C=C(F)C=C1
NCC1=C(Cl)C=CC(Cl)=C1,0.13606437454279444,NCC1=C(Cl)C=CC(Cl)=C1
NCC1=C(Cl)C=CC(F)=C1,0.07094357293373917,NCC1=C(Cl)C=CC(F)=C1
NCC1=C(Cl)C=CC=C1,0.08236389018147976,NCC1=C(Cl)C=CC=C1
NCC1=C(Cl)C=CC=C1Cl,0.09492635024549918,NCC1=C(Cl)C=CC=C1Cl
NCC1=C(Cl)C=CC=C1F,0.06370192307692307,NCC1=C(Cl)C=CC=C1F
NCC1=C(F)C(C(F)(F)F)=CC=C1,0.130879345603272,NCC1=C(F)C(C(F)(F)F)=CC=C1
NCC1=C(F)C(Cl)=CC=C1,0.1279775805698272,NCC1=C(F)C(Cl)=CC=C1
NCC1=C(F)C(Cl)=CC=C1F,0.1108550357225167,NCC1=C(F)C(Cl)=CC=C1F
NCC1=C(F)C(F)=CC=C1F,0.05028598665395615,NCC1=C(F)C(F)=CC=C1F
NCC1=C(F)C=C(C(F)(F)F)C=C1,0.0864815657715066,NCC1=C(F)C=C(C(F)(F)F)C=C1
NCC1=C(F)C=C(Cl)C=C1,0.1660187514292248,NCC1=C(F)C=C(Cl)C=C1
NCC1=C(F)C=C(Cl)C=N1,0.06622359363873724,NCC1=C(F)C=C(Cl)C=N1
NCC1=C(F)C=C(F)C=C1,0.08031088082901554,NCC1=C(F)C=C(F)C=C1
NCC1=C(F)C=C(F)C=C1F,0.05742527653565545,NCC1=C(F)C=C(F)C=C1F
NCC1=C(F)C=C(F)C=N1,0.03845257515730599,NCC1=C(F)C=C(F)C=N1
NCC1=C(F)C=CC(Cl)=C1,0.07879354687865327,NCC1=C(F)C=CC(Cl)=C1
NCC1=C(F)C=CC(F)=C1,0.056799434362479376,NCC1=C(F)C=CC(F)=C1
NCC1=C(F)C=CC=C1,0.05603242727706247,NCC1=C(F)C=CC=C1
NCC1=C(F)C=CC=C1F,0.05076023391812866,NCC1=C(F)C=CC=C1F
NCC1=C(N2C=CC=N2)C=CC=C1,0.08821486455197962,NCC1=C(N2C=CC=N2)C=CC=C1
NCC1=C(N2CCOCC2)N=CC=C1,0.0410958904109589,NCC1=C(N2CCOCC2)N=CC=C1
NCC1=C(OC(F)F)C=CC=C1,0.09246157599414491,NCC1=C(OC(F)F)C=CC=C1
NCC1=C2C=CC=CC2=CC=C1,0.09319158561411445,NCC1=C2C=CC=CC2=CC=C1
NCC1=C2C=CC=CC2=NC=C1,0.027507706900640267,NCC1=C2C=CC=CC2=NC=C1
NCC1=C2C=CC=NC2=CC=C1,0.03927636277076887,NCC1=C2C=CC=NC2=CC=C1
NCC1=C2OCCCOC2=CC=C1,0.1111864406779661,NCC1=C2OCCCOC2=CC=C1
NCC1=CC(C(F)(F)F)=C(F)C=C1,0.13930237724950012,NCC1=CC(C(F)(F)F)=C(F)C=C1
NCC1=CC(C(F)(F)F)=CC(F)=C1,0.1627394846950011,NCC1=CC(C(F)(F)F)=CC(F)=C1
NCC1=CC(C(F)(F)F)=CC=C1,0.13310988747905195,NCC1=CC(C(F)(F)F)=CC=C1
NCC1=CC(C2=CC=C(Cl)C=C2)=NO1,0.16263736263736264,NCC1=CC(C2=CC=C(Cl)C=C2)=NO1
NCC1=CC(C2=CC=CC=C2)=NO1,0.15164784512560497,NCC1=CC(C2=CC=CC=C2)=NO1
NCC1=CC(Cl)=C(Cl)C=C1,0.13695554557700942,NCC1=CC(Cl)=C(Cl)C=C1
NCC1=CC(Cl)=CC(Cl)=C1,0.13109619686800894,NCC1=CC(Cl)=CC(Cl)=C1
NCC1=CC(Cl)=CC=C1,0.0881648298993771,NCC1=CC(Cl)=CC=C1
NCC1=CC(F)=C(C(F)(F)F)C=C1,0.2779171894604768,NCC1=CC(F)=C(C(F)(F)F)C=C1
NCC1=CC(F)=C(F)C(F)=C1,0.0626172607879925,NCC1=CC(F)=C(F)C(F)=C1
NCC1=CC(F)=C(F)C=C1,0.06980161645848641,NCC1=CC(F)=C(F)C=C1
NCC1=CC(F)=CC(Cl)=C1,0.11297169811320755,NCC1=CC(F)=CC(Cl)=C1
NCC1=CC(F)=CC(F)=C1,0.05779129620963968,NCC1=CC(F)=CC(F)=C1
NCC1=CC(F)=CC=C1,0.061635525357922834,NCC1=CC(F)=CC=C1
NCC1=CC(N2C=CC=C2)=CC=C1,0.10279934133145142,NCC1=CC(N2C=CC=C2)=CC=C1
NCC1=CC2=C(C=C1)N=CC=C2,0.07289350135903139,NCC1=CC2=C(C=C1)N=CC=C2
NCC1=CC2=C(C=CC=C2)O1,0.10129564193168433,NCC1=CC2=C(C=CC=C2)O1
NCC1=CC=C(C(F)(F)F)C=C1,0.135295459730778,NCC1=CC=C(C(F)(F)F)C=C1
NCC1=CC=C(C(N)=O)C=C1,0.02223284723882381,NCC1=CC=C(C(N)=O)C=C1
NCC1=CC=C(C2=CC=CC=C2)C=C1,0.10052189698207398,NCC1=CC=C(C2=CC=CC=C2)C=C1
NCC1=CC=C(Cl)C=C1,0.12105868814729574,NCC1=CC=C(Cl)C=C1
NCC1=CC=C(F)C=C1,0.05601124912116241,NCC1=CC=C(F)C=C1
NCC1=CC=C(OC(F)F)C=C1,0.1548446917014372,NCC1=CC=C(OC(F)F)C=C1
NCC1=CC=CC=C1,0.055397051830718025,NCC1=CC=CC=C1
NCC1=CC=CO1,0.04149184149184149,NCC1=CC=CO1
NCC1=CC=CS1,0.06320224719101124,NCC1=CC=CS1
NCC1=CC=NC=C1,0.012445095168374817,NCC1=CC=NC=C1
NCC1=CN(C2=CC(F)=CC=C2)N=C1,0.17548806941431672,NCC1=CN(C2=CC(F)=CC=C2)N=C1
NCC1=CN2C=CC=NC2=N1,0.017306780464675202,NCC1=CN2C=CC=NC2=N1
NCC1=CN2CCSC2=N1,0.04140052046368583,NCC1=CN2CCSC2=N1
NCC1=CN=C2C=CC=CN12,0.027777777777777776,NCC1=CN=C2C=CC=CN12
NCC1=CN=CC=C1,0.025868263473053894,NCC1=CN=CC=C1
NCC1=CN=CS1,0.03066761028544468,NCC1=CN=CS1
NCC1=COC=C1,0.06572769953051644,NCC1=COC=C1
NCC1=COC=N1,0.015450439743285001,NCC1=COC=N1
NCC1=CSC=N1,0.02492499423032541,NCC1=CSC=N1
NCC1=NC(C2=CC=CC=C2)=CS1,0.09302325581395349,NCC1=NC(C2=CC=CC=C2)=CS1
NCC1=NC(C2=CC=CC=C2)=NO1,0.07598499061913697,NCC1=NC(C2=CC=CC=C2)=NO1
NCC1=NC(C2=CN=CC=C2)=NO1,0.024673784104389085,NCC1=NC(C2=CN=CC=C2)=NO1
NCC1=NC(C2=NC=CC=N2)=NO1,0.012775842044134728,NCC1=NC(C2=NC=CC=N2)=NO1
NCC1=NC(C2CCCCC2)=NO1,0.3971340839303992,NCC1=NC(C2CCCCC2)=NO1
NCC1=NC=CC=C1,0.021510516252390057,NCC1=NC=CC=C1
NCC1=NN(C2=CC=CC=C2)N=C1,0.12497154564079217,NCC1=NN(C2=CC=CC=C2)N=C1
